;user;tweet_type;verified;followers;hashtags
400;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
401;denisengs;recent;False;507;['VemDavidLuiz']
402;Mary_Tataboa;recent;False;40;['QueroNoTVZ']
403;pastorandreBR;recent;False;3249;['bolsonaro2022']
404;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
405;FlaaviiaLiima;recent;False;585;['vemDavidLuiz']
406;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
407;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
408;catubarao;recent;True;7513;['catubarao', 'treino']
409;thiagotils;recent;False;102;['japeri', 'Supervia']
410;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
411;EderMartinsFla;recent;False;205;['VemDavidLuiz']
412;israelpanda;recent;False;19026;['coracaoindomavel']
413;LaBelleJujuOf;recent;False;963;['EPJuliette']
414;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
415;Guilhermekadosh;recent;False;0;['Naveia']
416;ViickSoares80;recent;False;667;['Instagram']
417;rafyfa;recent;False;2323;['EPJuliette']
418;capereira400;recent;False;22;['GolfeNaESPN']
419;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
420;italofla12;recent;False;353;['rodrigocaio']
421;gubarthelson;recent;False;561;['Dia12PeloImpeachment']
422;f_allmeida;recent;False;44;['MTVHitsEm2013']
423;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
424;Lurodguim;recent;False;2941;['Dia12PeloImpeachment']
425;wlgomess20;recent;False;236;['sddsdosmeuscrias']
426;matheustsu;recent;False;282;['vemDavidLuiz']
427;laisgaraujo;recent;False;217;['EPJuliette']
428;Nelson1jr1;recent;False;129;['SP1']
429;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
430;IsabelGois3;recent;False;288;['PareConfiscoDoria']
431;RDflamengo;recent;False;47;['DavidLuizNoMengo']
432;MaryCabritinha;recent;False;66;['OSalvadorDaPatriaNoVIVA']
433;MicheleOrnieski;recent;False;1659;['MPN', 'Morena', 'PrêmiosMTVMIAW', 'MTVMIAWCLIPAOMORENA']
434;_JulianaVDias;recent;False;897;['instagramdown']
435;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
436;TowairaitoA;recent;False;354;['KoeNoKatachi']
437;rafyfa;recent;False;2323;['EPJuliette']
438;marbrettas;recent;False;29;['naveia']
439;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
440;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
441;Irjesusof;recent;False;1;['instagramcaiu']
442;jurema37;recent;False;84;['TheHandmaidsTale']
443;gabrielafernann;recent;False;0;['instagramdown']
444;Paulo65652394;recent;False;453;['PareConfiscoDoria']
445;Fenixreality;recent;False;2420;['QueroNoTVZ']
446;rosaria_farage;recent;False;850;['FLUxJUV']
447;cohenosnf;recent;False;432;['Calamidade']
448;TnTan10;recent;False;755;['atentaiBrasil', 'vaivendoBrasil', 'BolsonaroVaiCair', 'BolsonaroNaCadeia']
449;diegojacksson;recent;False;313;['vemDavidLuiz']
450;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
451;jubespos;recent;False;1429;['selfieforcamilo']
452;gubarthelson;recent;False;561;['Dia12PeloImpeachment']
453;MariaIzidoro4;recent;False;95;['PareConfiscoDoria']
454;bibiofc21;recent;False;332;['TardezinhaDosCrias']
455;_mayaane;recent;False;1319;['verdadessecretas']
456;JPE0512;recent;False;40;['NaVeia']
457;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
458;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
459;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
460;FelipeBarretod3;recent;False;3079;['vemdaviluiz']
461;RDflamengo;recent;False;47;['vemDavidLuiz']
462;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
463;CarmenlciadeMo3;recent;False;123;['PareConfiscoDoria']
464;CarlosA28663350;recent;False;7;['VemDavidLuiz']
465;bessafata2;recent;False;724;['NemLulaNemBolsonaro']
466;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
467;CntiaAparecida;recent;False;2011;['MTVHitsEm2013']
468;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
469;GarciaEmerson87;recent;False;51;['instagramdown']
470;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
471;bibiofc21;recent;False;332;['TardezinhaDosCrias']
472;nit_87;recent;False;8174;['NosTemposDoImperador']
473;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
474;marciasnetto;recent;False;510;['vinhos', 'ilovewine', 'adegadibacco']
475;FelipeBarretod3;recent;False;3079;['VemDaviluiz']
476;roberto43310935;recent;False;482;['Dia7VaiSerGIGANTESCO']
477;bessafata2;recent;False;724;['ForaBolsonaro']
478;jaquerrocha;recent;False;1397;['USOpen']
479;bibiofc21;recent;False;332;['TardezinhaDosCrias']
480;denisengs;recent;False;507;['VemDavidLuiz']
481;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
482;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
483;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
484;ValdiviaLiette;recent;False;8779;['QueroSerViceDeLula', 'LulaPresidente2022']
485;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
486;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
487;brigidascc;recent;False;97;['instagram']
488;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
489;roberto43310935;recent;False;482;['Dia7VaiSerGIGANTESCO']
490;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
491;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
492;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
493;Rachel_Barrosrj;recent;False;389;['1minutoprocadu']
494;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
495;chopp_33;recent;False;458;['tbt']
496;roberto43310935;recent;False;482;['Dia7VaiSerGIGANTESCO']
497;bibiofc21;recent;False;332;['TardezinhaDosCrias']
498;leandrolemos94;recent;False;13;['VemDavidLuiz']
499;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
500;bibiofc21;recent;False;332;['TardezinhaDosCrias']
501;Sinco_Brasil;recent;False;314;['DDoS', 'ddosprotection', 'ddosattack', 'Sinco', 'Desde1982', 'Tradição']
502;mylenaregs;recent;False;20;['EPJuliette']
503;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
504;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
505;kah_bgirl;recent;False;355;['NosTemposDoImperador']
506;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
507;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
508;euthiagoguerraa;recent;False;61;['The100']
509;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
510;FirmoAlyne;recent;False;27;['instagramcaiu']
511;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
512;terciobruno;recent;False;1598;['ShangChi']
513;CarlM_Silva;recent;False;226;['VemDavidLuiz']
514;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
515;FlaaviiaLiima;recent;False;585;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
516;vinic91;recent;False;1173;['NosTemposDoImperador']
517;KaiobaAssis;recent;False;619;['VemDavidLuiz', 'VemDavidLuiz']
518;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
519;rodrigo_conde03;recent;False;258;['VemDavidLuiz', 'vemDavidLuiz', 'vemDavidLuiz', 'vemDavidLuiz', 'vemDavidLuiz', 'vemDavidLuiz', 'vemDavidLuiz']
520;Paulo65652394;recent;False;453;['PareConfiscoDoria']
521;marcoMcosta;recent;False;670;['VemDavidLuiz']
522;ValdiviaLiette;recent;False;8779;['QueroSerViceDeLula']
523;MiltonAyres;recent;False;70;['AgoneyQPACXT']
524;Gusttavo0ficial;recent;False;10;['vemDavidLuiz']
525;fimdejogo;recent;False;32304;['maracanã']
526;agentediscreta;recent;False;672;['SetembroAmarelo']
527;TnTan10;recent;False;755;['QueroSerVicedeLula']
528;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
529;rafyfa;recent;False;2323;['EPJuliette']
530;TerezinhaCouto2;recent;False;42;['EPJuliette']
531;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
532;handbriito26;recent;False;643;['instagramcaiu']
533;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
534;CRaFadeJesus;recent;False;4099;['VemProFlamengoDavidLuiz', 'DavidLuizNoMengao', 'DavidLuiznoFla', 'vemDavidLuiz']
535;jonhmarques7;recent;False;440;['Vemdavidluiz']
536;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
537;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
538;rooseveltruzaum;recent;False;114;['VemDavidLuis']
539;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
540;carolz_araujo;recent;False;14;['instagramdown']
541;lg_lincon;recent;False;539;['DoeSangue', 'DoeVida']
542;CarmenlciadeMo3;recent;False;123;['RespeitoeBomeGostamos']
543;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
544;kah_bgirl;recent;False;355;['NosTemposDoImperador']
545;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
546;bessafata2;recent;False;724;['ForaBolsonaro', 'Pacheco2022']
547;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
548;Thiagosantosjs;recent;False;1704;['ipeamarelo', 'NaturePhotography']
549;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
550;AchoQueFoiAssim;recent;False;102;['TBT', 'instagramdown', 'TBTdasAntigas', 'พระมหาไพรวัลย์', 'gmmtvเลิกเอาเปรียบได้ยัง', 'Qatar2022', 'Chimarrão']
551;BNMelo7;recent;False;216;['VemDavidLuiz']
552;cesarpantera13;recent;False;2186;['VemDavidLuiz']
553;Franciscoefd;recent;False;88;['VemDavidLuiz']
554;MagnusTavola;recent;False;13;['BolsonaroLadrão']
555;vinic91;recent;False;1173;['NosTemposDoImperador']
556;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
557;TnTan10;recent;False;755;['souvicedoLula']
558;NARCELI19066872;recent;False;24;['vêm']
559;rafyfa;recent;False;2323;['EPJuliette']
560;mury_juan;recent;False;134;['VemDavidLuiz']
561;BNMelo7;recent;False;216;['VemDavidLuiz']
562;FelipeS08565383;recent;False;48;['EliminatoriasSudamericanas']
563;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
564;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
565;Brunotuyuty;recent;False;53;['Dia12PeloImpeachment', 'Dia12SetBolsonaroVaiCair']
566;cesinha90Santos;recent;False;397;['VemDavidLuiz', 'VemDavidLuiz']
567;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
568;jsoares_of;recent;False;4;['CidadeAlertaRJ']
569;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
570;Auromf1;recent;False;110;['LULADRÃO']
571;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
572;magachojr;recent;False;324;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
573;MagnusTavola;recent;False;13;['BolsonaroLadrão']
574;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
575;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
576;rubronegrosne;recent;False;839;['VemDavidLuiz', 'VemDavidLuiz']
577;bessafata2;recent;False;724;['rodrigopachecopresidente2022']
578;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
579;rafyfa;recent;False;2323;['EPJuliette']
580;cleitonfla92;recent;False;230;['VemDavidLuiz']
581;LSmeu_campeao;recent;False;7543;['MPN', 'Morena', 'PrêmiosMTVMIAW', 'MTVMIAWCLIPAOMORENA']
582;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
583;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
584;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
585;TnTan10;recent;False;755;['CPIdaCovid', 'ForaBolsonaroeSuaQuadrilha']
586;kah_bgirl;recent;False;355;['NosTemposDoImperador']
587;TnTan10;recent;False;755;['ForaBolsonaroGenocida', 'vivaoSUS']
588;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
589;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
590;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
591;CntiaAparecida;recent;False;2011;['MTVHitsEm2013']
592;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
593;IsabelGois3;recent;False;288;['PareConfiscoDoria']
594;adriana_go3;recent;False;368;['EPJuliette']
595;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
596;AntnioD79812716;recent;False;352;['VemDavidLuiz']
597;marvinsantoli;recent;False;85;['DavidLuizNoMengo']
598;franciscopiyako;recent;True;5959;['MarcoTemporalNao']
599;ChavesJose;recent;False;349;['vemDavidLuiz']
600;Saozinharodrigu;recent;False;127;['SamsungGlobalGoals', 'GlobalGoals']
601;JPE0512;recent;False;40;['NaVeia']
602;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
603;_rebxs;recent;False;67;['instagramdown']
604;DanilloLopez1;recent;False;120;['vemDavidLuiz']
605;douglas_samaral;recent;False;1460;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
606;eaecariocaa;recent;False;218;['VemDavidLuiz', 'VemDavidLuiz']
607;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
608;Wili_Sanz;recent;False;3471;['VemDavidLuiz']
609;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
610;Edinha_Costa;recent;False;1574;['EPJuliette']
611;christian198717;recent;False;52;['VemDavidLuiz']
612;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
613;LSmeu_campeao;recent;False;7543;['MPN', 'Morena', 'PrêmiosMTVMIAW', 'MTVMIAWCLIPAOMORENA']
614;barao512;recent;False;41;['ForaBolsonaroeSuaQuadrilha']
615;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
616;LSmeu_campeao;recent;False;7543;['MPN', 'Morena', 'PrêmiosMTVMIAW', 'MTVMIAWCLIPAOMORENA']
617;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
618;Edinha_Costa;recent;False;1574;['EPJuliette']
619;Tioxpablo;recent;False;859;['VemDavidLuiz']
620;_biagmoreira;recent;False;72;['thefall']
621;jaysaroba;recent;False;911;['Credo']
622;diegojacksson;recent;False;313;['vemDavidLuiz']
623;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
624;AnaPercilio1;recent;False;111;['EPJuliette', 'DiferencaMara', 'JulietteFreire']
625;adiosmandaah;recent;False;269;['osantoterco']
626;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
627;lucasportilga;recent;False;590;['VemDavidLuiz']
628;fladaniel_;recent;False;26999;['VemDavidLuiz']
629;Juliana98Mello;recent;False;1364;['vemDavidLuiz']
630;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
631;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
632;TerezinhaCouto2;recent;False;42;['Juliette']
633;MANmarcoantonio;recent;False;70;['MarcoTemporalNao']
634;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
635;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
636;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
637;diegojacksson;recent;False;313;['vemDavidLuiz', 'vemDavidLuiz']
638;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
639;pretahjessy;recent;False;160;['Impuros']
640;PauloTrigueiro;recent;False;304;['seminovos']
641;AIIanSantos;recent;False;299;['VemDavidLuiz']
642;borges_sula;recent;False;58;['bolsonaro2022']
643;graziih43;recent;False;442;['instagramdown', 'Instagram']
644;kah_bgirl;recent;False;355;['NosTemposDoImperador']
645;Henrikieto;recent;False;1093;['IlhaRecord']
646;lucianosenise;recent;False;278;['tbt']
647;arthur_jeremias;recent;False;92;['LCDP5']
648;priscilaorlando;recent;False;382;['instagramcaiu']
649;AntnioD79812716;recent;False;352;['DavidLuizNoMengo']
650;rooseveltruzaum;recent;False;114;['VemDavidLuis']
651;fatinhaq;recent;False;1308;['VemDavidLuiz']
652;eurenesilva;recent;True;241695;['EPJuliette']
653;LlausNando;recent;False;296;['VemDavidLuiz']
654;MessiasACarlos;recent;False;876;['MalhacaoSonhos']
655;adriana_go3;recent;False;368;['EPJuliette']
656;jpmacielCRF;recent;False;795;['VemDavidLuiz']
657;magachojr;recent;False;324;['VemDavidLuiz']
658;youngabodercf;recent;False;10;['recife', 'brasil']
659;hessel_thiago;recent;False;4;['Dia12PeloImpeachment']
660;marcosanttana;recent;False;328;['MariaBethânia']
661;AIIanSantos;recent;False;299;['VemDavidLuiz']
662;domingues73;recent;False;58;['GloboNews']
663;kah_bgirl;recent;False;355;['NosTemposDoImperador']
664;wallascamilo;recent;False;607;['vemDavidLuiz']
665;LlausNando;recent;False;296;['VemDavidLuiz']
666;Gilbertog_;recent;False;1075;['vemDavidLuiz']
667;DanelonEduardo;recent;False;354;['PareConfiscoDoria']
668;vittifalar;recent;False;5396;['MalhaçãoSonhos']
669;julliocardia;recent;False;1314;['LeandroLa']
670;omeninogabs;recent;False;174;['SetembroAmarelo']
671;AIIanSantos;recent;False;299;['VemDavidLuiz']
672;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
673;DebocheGaucho;recent;False;243;['vemdavidluiz']
674;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
675;allisonpdias;recent;False;93;['ForaBolsonaro', 'dentrobolsonaroembangu']
676;FelipeS08565383;recent;False;48;['EliminatoriasSudamericanas']
677;fael_lss;recent;False;23;['Juliette']
678;SPSobreTrilhos;recent;False;15205;['cptm']
679;GilbertoDiias;recent;False;26;['VemDavidLuiz']
680;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
681;barber_josenovo;recent;False;0;['josenovobarbershop']
682;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
683;LHAurologia;recent;False;372;['cancerdeprostata']
684;kah_bgirl;recent;False;355;['NosTemposDoImperador']
685;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
686;denisengs;recent;False;507;['VemDavidLuiz', 'VemDavidLuiz']
687;dressatai;recent;False;184;['NewProfilePic2021']
688;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
689;renato_mengo10;recent;False;279;['VemDavidLuiz', 'VemDavidLuiz']
690;bazi777;recent;False;177;['VemDavidLuiz']
691;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
692;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
693;vittifalar;recent;False;5396;['MalhaçãoSonhos']
694;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
695;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
696;LlausNando;recent;False;296;['VemDavidLuiz']
697;BarbosaJunior_;recent;False;2812;['Tbt', 'GauchaoSerieA2']
698;sabrinasantos40;recent;False;603;['vemDavidLuiz', 'vemDavidLuiz', 'vemDavidLuiz', 'vemDavidLuiz']
699;LlausNando;recent;False;296;['VemDavidLuiz']
700;IsabelGois3;recent;False;288;['PareConfiscoDoria']
701;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
702;antunes_mihpa;recent;False;14;['instagramdown', 'instagram']
703;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
704;diegojacksson;recent;False;313;['VemDavidLuiz']
705;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
706;TOLENTINOBH;recent;False;681;['graffite98']
707;ananias_correia;recent;False;14;['vemDavidLuiz']
708;ClCrf3;recent;False;1764;['VemDavidLuiz']
709;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
710;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
711;gferreira2005;recent;False;220;['DavidLuizNoMengo']
712;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
713;MonsterDani;recent;False;1249;['DawnOfChromatica']
714;Nelson1jr1;recent;False;129;['GTAOnline']
715;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
716;LlausNando;recent;False;296;['VemDavidLuiz']
717;Apostolodoming1;recent;False;1;['NewProfilePicSegundatemporadadecursosonlineegratissempreas19hsdata12092021']
718;TaysRibeiro5;recent;False;191;['MotherlandFortSalem', 'SaveMotherlandFortSalem']
719;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
720;jsoares_of;recent;False;4;['CidadeAlertaRJ']
721;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
722;fael_lss;recent;False;23;['ChromaticaRemix']
723;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
724;itsjefferson;recent;False;7395;['NovaFotoDoPerfil']
725;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
726;morrillabitch;recent;False;1838;['EPJuliette']
727;PariseRafael82;recent;False;234;['7DeSetembro']
728;gabrielafernann;recent;False;0;['instagramdown']
729;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
730;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
731;AmkProducer;recent;False;126;['STFRompeuADemocracia', 'ToContigoBolsonaro', 'Dia07VaiSerGIGANTE']
732;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz', 'VemDavidLuiz']
733;lee__taylor;recent;False;497;['teatro', 'teatrosp', 'cinema', 'cinemasp', 'ator', 'leetaylor']
734;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
735;LlausNando;recent;False;296;['VemDavidLuiz']
736;jhonnie_real;recent;False;474;['DawnOfChromatica', 'Juliette']
737;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
738;DboraKarla10;recent;False;3;['NewProfilePic2021']
739;LlausNando;recent;False;296;['VemDavidLuiz', 'VemDavidLuiz']
740;WillianSimessa2;recent;False;251;['VemDaviLuiz']
